,slide,features,patches
0,AF8900E9-9E5B-4BFC-A6AB-994FF3DF0C95,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/AF8900E9-9E5B-4BFC-A6AB-994FF3DF0C95.pt,274
1,528E6FD1-425E-41EA-9416-D39201405AE4,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/528E6FD1-425E-41EA-9416-D39201405AE4.pt,5347
2,1A894DC1-36C3-4757-AD38-74CCCFC8825F,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/1A894DC1-36C3-4757-AD38-74CCCFC8825F.pt,19408
3,F13B10EB-F982-4215-85B4-7946B1F8D40C,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/F13B10EB-F982-4215-85B4-7946B1F8D40C.pt,11661
4,B8582449-1058-40B2-ACD1-E6EF85ABA943,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/B8582449-1058-40B2-ACD1-E6EF85ABA943.pt,6802
5,9B6EDE20-874F-4F2E-B2D2-314FCDE78FE9,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/9B6EDE20-874F-4F2E-B2D2-314FCDE78FE9.pt,3775
6,5B5AAF54-3A1D-4243-966A-03DAE3B7E1AA,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/5B5AAF54-3A1D-4243-966A-03DAE3B7E1AA.pt,9002
7,FB927243-3CCF-46AE-949B-947809D1CEA1,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/FB927243-3CCF-46AE-949B-947809D1CEA1.pt,1248
8,585F7CE6-91E1-434C-B521-206F38BC0FA0,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/585F7CE6-91E1-434C-B521-206F38BC0FA0.pt,20789
9,2F867856-C7A3-43BA-8A68-8934EB8AD5EA,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/2F867856-C7A3-43BA-8A68-8934EB8AD5EA.pt,5588
10,302981DC-75D5-4E67-97C7-96F05B220E19,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/302981DC-75D5-4E67-97C7-96F05B220E19.pt,803
11,45111418-2AD6-4676-B06F-CAE38D6334D0,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/45111418-2AD6-4676-B06F-CAE38D6334D0.pt,912
12,56677F0A-3B93-4C24-AFD7-7316D92336A6,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/56677F0A-3B93-4C24-AFD7-7316D92336A6.pt,4830
13,F488896F-A788-4EAA-9B34-DB063CD29189,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/F488896F-A788-4EAA-9B34-DB063CD29189.pt,4620
14,4060CD3E-88D8-4634-8CF8-C4B13F5BA936,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/4060CD3E-88D8-4634-8CF8-C4B13F5BA936.pt,3447
15,99301695-7716-470C-A543-A0C3791537B9,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/99301695-7716-470C-A543-A0C3791537B9.pt,4066
16,3D69BAC8-FCD4-4096-A662-A0C03B141544,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/3D69BAC8-FCD4-4096-A662-A0C03B141544.pt,3448
17,FFF62FD7-B7F3-4B21-898D-813FE09231B2,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/FFF62FD7-B7F3-4B21-898D-813FE09231B2.pt,11011
18,06AEEBD1-B374-4584-8CCA-F0C4236BC3A9,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/06AEEBD1-B374-4584-8CCA-F0C4236BC3A9.pt,23362
19,13D03EBB-7AAD-4CD2-80D3-51B2AA76A16B,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/13D03EBB-7AAD-4CD2-80D3-51B2AA76A16B.pt,25774
20,9DC3C9D0-3C9B-4130-B5CA-01F028C961AC,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/9DC3C9D0-3C9B-4130-B5CA-01F028C961AC.pt,9557
21,01097E3B-23DA-4E8F-BF39-9590D75A8C96,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/01097E3B-23DA-4E8F-BF39-9590D75A8C96.pt,14079
