,slide,features,patches
0,5EC2031B-A575-448E-9722-6FAFC4CD6968,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/5EC2031B-A575-448E-9722-6FAFC4CD6968.pt,15633
1,6F58CCE8-0049-4EB5-A215-E9CF21B71CA8,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/6F58CCE8-0049-4EB5-A215-E9CF21B71CA8.pt,14278
2,435F972E-4E59-4B9B-960B-1C58FFCE56FB,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/435F972E-4E59-4B9B-960B-1C58FFCE56FB.pt,21192
3,51D654CA-BD97-448F-8C92-8F1D5DB80F95,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/51D654CA-BD97-448F-8C92-8F1D5DB80F95.pt,23822
4,74894A88-98DA-44E0-94B4-AFCD38BA2A7D,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/74894A88-98DA-44E0-94B4-AFCD38BA2A7D.pt,23806
5,9334F045-EC6C-4F89-9218-E45505D753CD,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/9334F045-EC6C-4F89-9218-E45505D753CD.pt,2018
6,ACD6E1DE-9733-4E48-AC2F-478F98C10860,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/ACD6E1DE-9733-4E48-AC2F-478F98C10860.pt,23236
7,AADCFD10-A659-4972-85C5-5D63F7FBAD51,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/AADCFD10-A659-4972-85C5-5D63F7FBAD51.pt,13555
8,5E3F9D04-237D-4433-B88F-400E680F4C0F,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/5E3F9D04-237D-4433-B88F-400E680F4C0F.pt,26953
9,1E18F61A-C4E9-45F9-B729-871302CC38E6,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/1E18F61A-C4E9-45F9-B729-871302CC38E6.pt,6380
10,CA8D99CC-17B1-4451-ACCB-12DA27377CCA,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/CA8D99CC-17B1-4451-ACCB-12DA27377CCA.pt,20973
11,EE0B98A3-9693-46FF-8926-ECE7CE7A17A2,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/EE0B98A3-9693-46FF-8926-ECE7CE7A17A2.pt,27820
12,BE2BE3E3-8D31-4EB5-88AB-531BEB64BA58,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/BE2BE3E3-8D31-4EB5-88AB-531BEB64BA58.pt,8037
13,9EA68206-5481-43DD-A9BB-4009A1C257D4,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/9EA68206-5481-43DD-A9BB-4009A1C257D4.pt,4174
14,FBC5E0E7-510E-4919-9906-C42258EAD0AD,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/FBC5E0E7-510E-4919-9906-C42258EAD0AD.pt,2740
