,slide,features,patches
0,B47F34DB-EB59-4DA7-8FB9-E384DF0CE24D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/B47F34DB-EB59-4DA7-8FB9-E384DF0CE24D.h5,1944
1,FA355355-11C3-488E-B20A-531C5223D67A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/FA355355-11C3-488E-B20A-531C5223D67A.h5,34
2,2064E961-D1F4-4EDC-B2AC-5801AD1D1ED3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/2064E961-D1F4-4EDC-B2AC-5801AD1D1ED3.h5,0
3,7FA3B0B8-45F4-4F7E-AB32-9ACFCB11BD06,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/7FA3B0B8-45F4-4F7E-AB32-9ACFCB11BD06.h5,8309
4,ED12613F-0F34-4FA4-9092-43BAFE9F7A85,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/ED12613F-0F34-4FA4-9092-43BAFE9F7A85.h5,5066
5,1EF68F2B-2FEB-499F-A609-327AA63A574A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1EF68F2B-2FEB-499F-A609-327AA63A574A.h5,1031
6,30F98C5A-136A-41C2-8D87-67DD064F8050,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/30F98C5A-136A-41C2-8D87-67DD064F8050.h5,1409
7,BED31F1D-2C77-476B-A695-E70C338B2773,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/BED31F1D-2C77-476B-A695-E70C338B2773.h5,1446
8,0A6976B6-A380-45EB-A90C-92B21D7C6ED5,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/0A6976B6-A380-45EB-A90C-92B21D7C6ED5.h5,17480
9,A1410B8E-69C0-4BEF-BAA4-675BB9EB6FF7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/A1410B8E-69C0-4BEF-BAA4-675BB9EB6FF7.h5,10400
10,833A3945-0542-426E-8C36-4C887C67611C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/833A3945-0542-426E-8C36-4C887C67611C.h5,3166
11,9DC3C9D0-3C9B-4130-B5CA-01F028C961AC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/9DC3C9D0-3C9B-4130-B5CA-01F028C961AC.h5,6395
12,FFB10490-19D5-4409-8475-CEEED623EB22,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/FFB10490-19D5-4409-8475-CEEED623EB22.h5,834
13,09D692D2-6A72-4176-974C-E3263CAFC483,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/09D692D2-6A72-4176-974C-E3263CAFC483.h5,0
14,6106E876-752B-40AD-AC25-0FAA0529CF1D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/6106E876-752B-40AD-AC25-0FAA0529CF1D.h5,9248
15,23C58B6A-DAE8-4C2D-A241-476370ACFFC3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/23C58B6A-DAE8-4C2D-A241-476370ACFFC3.h5,704
16,4A3D8423-151B-4301-8CE2-67ABE2FBF772,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4A3D8423-151B-4301-8CE2-67ABE2FBF772.h5,9969
17,B785039D-559D-4471-B136-666CA077F5D8,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/B785039D-559D-4471-B136-666CA077F5D8.h5,10232
18,66EC0DD5-6A10-4B69-8F30-770DBBDF7245,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/66EC0DD5-6A10-4B69-8F30-770DBBDF7245.h5,2639
19,23A8BE09-6E7C-4625-9898-1B6A2C2AA3D0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/23A8BE09-6E7C-4625-9898-1B6A2C2AA3D0.h5,1587
20,1B586D10-BC62-43C9-85C1-0FBBA9A87AE0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1B586D10-BC62-43C9-85C1-0FBBA9A87AE0.h5,22
21,5BCAF982-AE6D-4055-8185-6AC657BD583C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5BCAF982-AE6D-4055-8185-6AC657BD583C.h5,1732
22,91E941E6-6CEA-44C5-99DE-C788DEDFC6EB,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/91E941E6-6CEA-44C5-99DE-C788DEDFC6EB.h5,457
23,3C93BE89-CA24-442D-972C-59D3465D887A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/3C93BE89-CA24-442D-972C-59D3465D887A.h5,533
24,8CB692C9-CDB3-4EE8-8BCB-87A7BAEDF6CA,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/8CB692C9-CDB3-4EE8-8BCB-87A7BAEDF6CA.h5,1041
25,0FA91581-D1D3-4153-8F22-73355884C5FC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/0FA91581-D1D3-4153-8F22-73355884C5FC.h5,471
26,9B6EDE20-874F-4F2E-B2D2-314FCDE78FE9,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/9B6EDE20-874F-4F2E-B2D2-314FCDE78FE9.h5,2533
27,F33E3962-E8A0-4C7F-919B-976C34CF81AC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F33E3962-E8A0-4C7F-919B-976C34CF81AC.h5,2079
28,1EAD5F7E-DCCF-4210-920F-1FBF88BED40F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1EAD5F7E-DCCF-4210-920F-1FBF88BED40F.h5,734
29,B3512500-461F-4152-99FD-11093DB82C43,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/B3512500-461F-4152-99FD-11093DB82C43.h5,2
30,0B67A48D-5090-4E54-8E02-E4A890EE7854,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/0B67A48D-5090-4E54-8E02-E4A890EE7854.h5,359
31,1A6B40E3-0A7A-4A39-9AAD-C04E00FE0601,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1A6B40E3-0A7A-4A39-9AAD-C04E00FE0601.h5,15439
32,CAE16A7D-9A3D-48B3-A601-AA6C925C3DCC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/CAE16A7D-9A3D-48B3-A601-AA6C925C3DCC.h5,3783
33,D007406B-341C-4329-9403-40EB845A2679,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/D007406B-341C-4329-9403-40EB845A2679.h5,1083
34,29320F4A-9913-4F1E-B14F-59CF7002C0E9,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/29320F4A-9913-4F1E-B14F-59CF7002C0E9.h5,5051
35,336EA318-20E2-44DC-B63F-18B8C1B56AA5,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/336EA318-20E2-44DC-B63F-18B8C1B56AA5.h5,8223
36,464F3236-0F1B-4DB0-A74B-92BA8A408630,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/464F3236-0F1B-4DB0-A74B-92BA8A408630.h5,1850
37,5F01C194-C8F2-4AAE-A079-73170FE6100C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5F01C194-C8F2-4AAE-A079-73170FE6100C.h5,4817
38,B4E53176-3D4C-4195-B20D-AD2D71E667A5,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/B4E53176-3D4C-4195-B20D-AD2D71E667A5.h5,6469
39,06AEEBD1-B374-4584-8CCA-F0C4236BC3A9,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/06AEEBD1-B374-4584-8CCA-F0C4236BC3A9.h5,8534
40,7C7735F2-B254-4CF4-B45A-87971E9EDCCD,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/7C7735F2-B254-4CF4-B45A-87971E9EDCCD.h5,947
41,D4B91681-B263-4F06-BAC9-5614CF81C8E4,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/D4B91681-B263-4F06-BAC9-5614CF81C8E4.h5,1
42,23F202EE-F2C4-4DCC-8EDF-6AD32AB6875F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/23F202EE-F2C4-4DCC-8EDF-6AD32AB6875F.h5,395
43,AE2BFE7F-6F03-4DAF-B1B1-2EF13553222C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/AE2BFE7F-6F03-4DAF-B1B1-2EF13553222C.h5,2714
44,78A91240-9012-4F0B-A535-58535B0F4E87,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/78A91240-9012-4F0B-A535-58535B0F4E87.h5,2864
45,4F221E41-B83B-4244-87FA-19D816DA8C3F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4F221E41-B83B-4244-87FA-19D816DA8C3F.h5,57
46,68271B42-1C84-4AC6-9CD5-069E6EB601B5,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/68271B42-1C84-4AC6-9CD5-069E6EB601B5.h5,6462
47,D0AF6CE4-6E0D-42CB-9A6F-461D80A533F6,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/D0AF6CE4-6E0D-42CB-9A6F-461D80A533F6.h5,5898
48,1C5D9BE1-21F8-4827-ACE9-D24429BF1432,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1C5D9BE1-21F8-4827-ACE9-D24429BF1432.h5,1437
49,4D398A7F-7C27-4924-8B56-AF875872D061,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4D398A7F-7C27-4924-8B56-AF875872D061.h5,3105
50,4837D416-73A4-4B2A-A3BC-B58A820B177C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4837D416-73A4-4B2A-A3BC-B58A820B177C.h5,12651
51,85F8798E-B45F-4E49-9E85-47D3B6E7025B,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/85F8798E-B45F-4E49-9E85-47D3B6E7025B.h5,2834
52,A47200C2-9EAF-4A56-B1DD-D65282FB374C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/A47200C2-9EAF-4A56-B1DD-D65282FB374C.h5,8669
53,F19204E8-61A9-49DE-81A3-7BA56F60D7AB,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F19204E8-61A9-49DE-81A3-7BA56F60D7AB.h5,5177
54,D2440752-9C1F-456F-818D-F866F8BCCFB3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/D2440752-9C1F-456F-818D-F866F8BCCFB3.h5,3196
55,2A3DBE58-E967-4483-A141-D42F36065866,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/2A3DBE58-E967-4483-A141-D42F36065866.h5,866
56,14DB97BD-EF86-495C-AED6-AC836BAB80BE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/14DB97BD-EF86-495C-AED6-AC836BAB80BE.h5,412
57,1141624C-AE37-4B5D-AE80-56AB9AF8DE51,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1141624C-AE37-4B5D-AE80-56AB9AF8DE51.h5,0
58,A1036EF5-F641-4483-BEEB-9D1F52B0F769,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/A1036EF5-F641-4483-BEEB-9D1F52B0F769.h5,2769
59,15496FBE-77AB-4DF5-A149-BB8AC6A5C7C0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/15496FBE-77AB-4DF5-A149-BB8AC6A5C7C0.h5,110
60,2DE05A30-B98E-4E10-80C2-C0133596A95E,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/2DE05A30-B98E-4E10-80C2-C0133596A95E.h5,1314
61,41BA77C2-D3C2-4A61-9F07-495A3E047ED7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/41BA77C2-D3C2-4A61-9F07-495A3E047ED7.h5,7849
62,4E5A447E-D741-4E7D-8974-1D7E147BB4BD,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4E5A447E-D741-4E7D-8974-1D7E147BB4BD.h5,2453
63,45F542C2-518B-4C34-B516-E5AD0E24EC4F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/45F542C2-518B-4C34-B516-E5AD0E24EC4F.h5,4955
64,3F6F0C4C-8920-4E3F-AFA1-4E0EFF4C0F5E,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/3F6F0C4C-8920-4E3F-AFA1-4E0EFF4C0F5E.h5,9932
65,88FB4DE0-39AE-4FD6-ACFA-68C35A57669F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/88FB4DE0-39AE-4FD6-ACFA-68C35A57669F.h5,75
66,45992A98-BCD4-4FCF-9A62-3CE2D8E9E680,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/45992A98-BCD4-4FCF-9A62-3CE2D8E9E680.h5,50
67,2F09AE4A-1546-4ED2-961F-4F00B4F7BE6F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/2F09AE4A-1546-4ED2-961F-4F00B4F7BE6F.h5,5410
68,1E59C983-D1F5-41FA-936F-9CF59CC68B52,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1E59C983-D1F5-41FA-936F-9CF59CC68B52.h5,1857
69,07A87F90-DC34-4DA7-9D01-54CDF62B0331,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/07A87F90-DC34-4DA7-9D01-54CDF62B0331.h5,96
70,67C0E424-7FB8-4224-B91D-6BDDCFD4AB2F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/67C0E424-7FB8-4224-B91D-6BDDCFD4AB2F.h5,11278
71,6C54CBDB-A6ED-45B8-AAB5-FB07F337C1B3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/6C54CBDB-A6ED-45B8-AAB5-FB07F337C1B3.h5,3497
72,7BF0996B-2953-4DB0-AD69-1D43BBB045AC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/7BF0996B-2953-4DB0-AD69-1D43BBB045AC.h5,3863
73,DC1C6BF7-C346-4100-AE10-17D2CB5787BC,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/DC1C6BF7-C346-4100-AE10-17D2CB5787BC.h5,3798
74,DFF72AC6-5932-43BD-9E27-46A7C74454D7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/DFF72AC6-5932-43BD-9E27-46A7C74454D7.h5,6748
