,slide,features,patches
0,DE4DB857-DF01-4AC8-8169-2C56596BB703,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/DE4DB857-DF01-4AC8-8169-2C56596BB703.pt,3848
1,E705C0D6-72BE-4CF9-B427-6FD99D25FBC7,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/E705C0D6-72BE-4CF9-B427-6FD99D25FBC7.pt,8497
2,43030BB1-3D0B-4AE8-B808-707C6B85C54A,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/43030BB1-3D0B-4AE8-B808-707C6B85C54A.pt,23136
3,98364881-BEA3-46DB-B5BF-2032ACD38A3F,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/98364881-BEA3-46DB-B5BF-2032ACD38A3F.pt,1895
4,BDAD7C9F-D5B9-432E-B9E6-25E4012209A3,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/BDAD7C9F-D5B9-432E-B9E6-25E4012209A3.pt,11374
5,32F504B9-18B1-4BB8-A62C-12D22639AA4E,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/32F504B9-18B1-4BB8-A62C-12D22639AA4E.pt,4554
6,67B7B251-4160-43B7-AC10-C2482224E1FB,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/67B7B251-4160-43B7-AC10-C2482224E1FB.pt,2973
7,567DB864-8752-4F04-B86A-C6ABC0B86C73,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/567DB864-8752-4F04-B86A-C6ABC0B86C73.pt,9583
8,3DA60281-C3A8-481C-AB58-B3F18E60CDB0,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/3DA60281-C3A8-481C-AB58-B3F18E60CDB0.pt,1811
9,86B9F1CB-D8B8-4305-AD7B-06782FDE61D0,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/86B9F1CB-D8B8-4305-AD7B-06782FDE61D0.pt,3765
10,12487F5D-30C3-43D4-AB2A-CE2900A6E50F,/omics/odcf/analysis/OE0606_projects/pancancer_histopathology/analysis/shared_playground/CNS_classification/embeddings/UNI_256_1024_UKHD_FULL_dataset/pt_files/12487F5D-30C3-43D4-AB2A-CE2900A6E50F.pt,2781
