,slide,features,patches
0,F17764F3-14E4-4007-83F1-D27B4EF2E918,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F17764F3-14E4-4007-83F1-D27B4EF2E918.h5,5015
1,6CC9655C-3F24-4BAA-95C6-4A36B3AAF1A6,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/6CC9655C-3F24-4BAA-95C6-4A36B3AAF1A6.h5,11943
2,5E0009FE-2127-4BCD-B694-25A78EACD42E,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5E0009FE-2127-4BCD-B694-25A78EACD42E.h5,230
3,68B22900-FCD0-4542-B8B8-E4F27435824F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/68B22900-FCD0-4542-B8B8-E4F27435824F.h5,364
4,1A1EA0EE-E043-49B6-B4D2-B68D7B03A5A1,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1A1EA0EE-E043-49B6-B4D2-B68D7B03A5A1.h5,10228
5,4A184B19-E381-486D-B28C-A22C414AB030,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4A184B19-E381-486D-B28C-A22C414AB030.h5,159
6,29E3CB98-E0AC-44BB-95AA-135E4644775C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/29E3CB98-E0AC-44BB-95AA-135E4644775C.h5,5399
7,E6FD0B43-A6D4-475C-AA2D-196559628CBB,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E6FD0B43-A6D4-475C-AA2D-196559628CBB.h5,404
8,FB189BD1-F05A-45E7-AB7A-209144F1EE4F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/FB189BD1-F05A-45E7-AB7A-209144F1EE4F.h5,7795
9,81025037-202B-4723-9FE0-5000B4E4DC95,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/81025037-202B-4723-9FE0-5000B4E4DC95.h5,851
10,E2D82C97-154F-4C39-92BC-899A46465EFE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E2D82C97-154F-4C39-92BC-899A46465EFE.h5,9496
11,DA8B03F1-8C81-4167-9447-5CCBC871A3E7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/DA8B03F1-8C81-4167-9447-5CCBC871A3E7.h5,197
12,68199B3D-0C05-4087-8347-ED89067C17BE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/68199B3D-0C05-4087-8347-ED89067C17BE.h5,1042
