,slide,features,patches
0,3F6DAC57-2FAF-48A1-B397-82E097D20407,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/3F6DAC57-2FAF-48A1-B397-82E097D20407.h5,1636
1,21C991A1-5AC4-462A-AFE5-D296DF819030,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/21C991A1-5AC4-462A-AFE5-D296DF819030.h5,9338
2,C49F927A-6FEF-4B0F-802B-515E2CEDF95D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/C49F927A-6FEF-4B0F-802B-515E2CEDF95D.h5,298
3,EBA58000-2BBE-4393-A8A0-21AF52832B50,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/EBA58000-2BBE-4393-A8A0-21AF52832B50.h5,7458
4,E6A80773-6C75-43A8-B7BD-F12EF69BE061,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E6A80773-6C75-43A8-B7BD-F12EF69BE061.h5,4885
5,CC4A1A65-77FA-47B5-9D78-8FDA9A72650A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/CC4A1A65-77FA-47B5-9D78-8FDA9A72650A.h5,5167
6,8C14CB8B-6071-4783-B726-0DD5B11C861D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/8C14CB8B-6071-4783-B726-0DD5B11C861D.h5,538
7,665E2F68-676D-4ED7-BB61-D5554F0CFBD3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/665E2F68-676D-4ED7-BB61-D5554F0CFBD3.h5,2180
8,6DE4695E-CC5E-4CA1-BDB2-D5484638F35D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/6DE4695E-CC5E-4CA1-BDB2-D5484638F35D.h5,7235
9,381DF416-8A35-46CA-8B6D-EA194311B86E,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/381DF416-8A35-46CA-8B6D-EA194311B86E.h5,4076
10,E0BF7B6F-5175-4DB8-ABAD-C447CFEFC401,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E0BF7B6F-5175-4DB8-ABAD-C447CFEFC401.h5,1362
11,EE0B98A3-9693-46FF-8926-ECE7CE7A17A2,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/EE0B98A3-9693-46FF-8926-ECE7CE7A17A2.h5,11220
12,4F6CBFB6-DE3E-422C-9C3C-DB5E27A8D4EE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4F6CBFB6-DE3E-422C-9C3C-DB5E27A8D4EE.h5,182
13,049207AA-0F55-41B0-83B7-08A693C2913D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/049207AA-0F55-41B0-83B7-08A693C2913D.h5,7877
14,BCEBE5E3-E482-4E27-82FD-A2FFF12F5C84,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/BCEBE5E3-E482-4E27-82FD-A2FFF12F5C84.h5,1381
15,E05CE3CF-8733-41A0-9D0C-4280483F26A1,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E05CE3CF-8733-41A0-9D0C-4280483F26A1.h5,2374
16,F17764F3-14E4-4007-83F1-D27B4EF2E918,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F17764F3-14E4-4007-83F1-D27B4EF2E918.h5,5015
17,F59E3E5E-6560-41CA-9A63-22F56D430522,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F59E3E5E-6560-41CA-9A63-22F56D430522.h5,8965
