,slide,features,patches
0,DE4DB857-DF01-4AC8-8169-2C56596BB703,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/DE4DB857-DF01-4AC8-8169-2C56596BB703.h5,1441
1,E705C0D6-72BE-4CF9-B427-6FD99D25FBC7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/E705C0D6-72BE-4CF9-B427-6FD99D25FBC7.h5,0
2,43030BB1-3D0B-4AE8-B808-707C6B85C54A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/43030BB1-3D0B-4AE8-B808-707C6B85C54A.h5,8892
3,98364881-BEA3-46DB-B5BF-2032ACD38A3F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/98364881-BEA3-46DB-B5BF-2032ACD38A3F.h5,1249
4,BDAD7C9F-D5B9-432E-B9E6-25E4012209A3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/BDAD7C9F-D5B9-432E-B9E6-25E4012209A3.h5,1816
5,32F504B9-18B1-4BB8-A62C-12D22639AA4E,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/32F504B9-18B1-4BB8-A62C-12D22639AA4E.h5,299
6,67B7B251-4160-43B7-AC10-C2482224E1FB,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/67B7B251-4160-43B7-AC10-C2482224E1FB.h5,1201
7,567DB864-8752-4F04-B86A-C6ABC0B86C73,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/567DB864-8752-4F04-B86A-C6ABC0B86C73.h5,733
8,3DA60281-C3A8-481C-AB58-B3F18E60CDB0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/3DA60281-C3A8-481C-AB58-B3F18E60CDB0.h5,362
9,86B9F1CB-D8B8-4305-AD7B-06782FDE61D0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/86B9F1CB-D8B8-4305-AD7B-06782FDE61D0.h5,1156
10,12487F5D-30C3-43D4-AB2A-CE2900A6E50F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/12487F5D-30C3-43D4-AB2A-CE2900A6E50F.h5,866
11,F758F129-1803-4AD3-A86B-88BDE67295E0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F758F129-1803-4AD3-A86B-88BDE67295E0.h5,0
12,855F7822-BC51-4B44-B812-DD1CAAF275B2,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/855F7822-BC51-4B44-B812-DD1CAAF275B2.h5,4232
13,C2640D17-3BB5-4E4B-A877-1524F3B4A111,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/C2640D17-3BB5-4E4B-A877-1524F3B4A111.h5,1023
14,011455F8-B36A-4575-A26D-E40DF45470A8,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/011455F8-B36A-4575-A26D-E40DF45470A8.h5,4429
15,36ADB66F-A8B5-4CA6-A5A9-A29C531FABD3,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/36ADB66F-A8B5-4CA6-A5A9-A29C531FABD3.h5,2560
16,0C403BAC-2FAF-4379-8D69-DDD8B0C2BF43,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/0C403BAC-2FAF-4379-8D69-DDD8B0C2BF43.h5,11053
17,1EAD5F7E-DCCF-4210-920F-1FBF88BED40F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1EAD5F7E-DCCF-4210-920F-1FBF88BED40F.h5,734
18,52BE2238-6732-4073-B093-B08DB794EFF2,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/52BE2238-6732-4073-B093-B08DB794EFF2.h5,991
19,C9BFED91-3328-4D9C-B20A-2181223867B1,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/C9BFED91-3328-4D9C-B20A-2181223867B1.h5,1928
20,5B8E612F-A759-4992-92BF-630DB298A6B6,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5B8E612F-A759-4992-92BF-630DB298A6B6.h5,9139
21,10A22EFE-C60A-475C-960C-4A4E22723F03,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/10A22EFE-C60A-475C-960C-4A4E22723F03.h5,469
22,3786FC26-A0C2-4E19-AB54-0E62A92C0FD7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/3786FC26-A0C2-4E19-AB54-0E62A92C0FD7.h5,4076
23,4D398A7F-7C27-4924-8B56-AF875872D061,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4D398A7F-7C27-4924-8B56-AF875872D061.h5,3105
24,55AC417B-496F-4F4B-BD96-00F9D98B8E5D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/55AC417B-496F-4F4B-BD96-00F9D98B8E5D.h5,7838
25,CA63C000-42D3-4811-90A4-C069E7389378,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/CA63C000-42D3-4811-90A4-C069E7389378.h5,1627
26,CFE76E33-8B43-4FFE-9C95-10B6B898B23F,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/CFE76E33-8B43-4FFE-9C95-10B6B898B23F.h5,13173
27,56023AFA-732A-4ADB-9AEF-B7F35A7E7759,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/56023AFA-732A-4ADB-9AEF-B7F35A7E7759.h5,57
28,1D52AB42-8B75-490E-A411-58EA4918E832,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/1D52AB42-8B75-490E-A411-58EA4918E832.h5,159
29,4F6CBFB6-DE3E-422C-9C3C-DB5E27A8D4EE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/4F6CBFB6-DE3E-422C-9C3C-DB5E27A8D4EE.h5,182
30,F45BC273-3722-4B81-835F-0DAAA011E071,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/F45BC273-3722-4B81-835F-0DAAA011E071.h5,6124
31,41BA77C2-D3C2-4A61-9F07-495A3E047ED7,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/41BA77C2-D3C2-4A61-9F07-495A3E047ED7.h5,7849
32,EBF4D008-EB1C-4C3B-8A5A-4FB406B2489D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/EBF4D008-EB1C-4C3B-8A5A-4FB406B2489D.h5,283
33,D12B67E9-076E-497E-8959-DDA9E15EF3C8,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/D12B67E9-076E-497E-8959-DDA9E15EF3C8.h5,48
34,8E794754-9822-481A-B36D-B90003A3409B,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/8E794754-9822-481A-B36D-B90003A3409B.h5,710
35,5A7C3EE9-34EA-428A-858A-D869323D853B,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5A7C3EE9-34EA-428A-858A-D869323D853B.h5,0
36,9334F045-EC6C-4F89-9218-E45505D753CD,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/9334F045-EC6C-4F89-9218-E45505D753CD.h5,1419
37,636EA88A-CB76-48F0-9B30-E897BB0A809C,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/636EA88A-CB76-48F0-9B30-E897BB0A809C.h5,3488
38,96592C9F-5CA8-4A83-9CE5-6E432180BC95,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/96592C9F-5CA8-4A83-9CE5-6E432180BC95.h5,2407
39,27419D21-58A5-44E1-BE26-38E72A59F6C8,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/27419D21-58A5-44E1-BE26-38E72A59F6C8.h5,1299
40,0A450B29-F059-4917-B78D-6F8607AAB7D0,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/0A450B29-F059-4917-B78D-6F8607AAB7D0.h5,0
41,CB21DF92-9E3C-4E21-8026-DB2555A4620A,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/CB21DF92-9E3C-4E21-8026-DB2555A4620A.h5,7664
42,C90AA3B9-29D0-49B7-8AF8-D066D0C18FFE,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/C90AA3B9-29D0-49B7-8AF8-D066D0C18FFE.h5,3122
43,EA09501C-9645-4EE4-9734-8EEB0DAE9208,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/EA09501C-9645-4EE4-9734-8EEB0DAE9208.h5,2863
44,BBC70BB8-BD80-403E-AD87-0E5695EAE2B1,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/BBC70BB8-BD80-403E-AD87-0E5695EAE2B1.h5,8393
45,B3CFED3B-8B43-4C04-8B2C-FFD255251E22,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/B3CFED3B-8B43-4C04-8B2C-FFD255251E22.h5,4368
46,FA7EBEA0-6CD8-4BF7-9B6C-6DC9624A5223,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/FA7EBEA0-6CD8-4BF7-9B6C-6DC9624A5223.h5,5989
47,5590603A-A20D-4463-91C4-57E466E6F85D,/home/p163v/histopathology/UKHD_Neuro/RetCLL_Features/5590603A-A20D-4463-91C4-57E466E6F85D.h5,1297
